100;0,000831299927085638;0,0008610000368207693;0,0008403249084949493
200;0,003275300143286586;0,003291499800980091;0,003283599973656237
300;0,007601799909025431;0,008521500043570995;0,007851500005926937
400;0,013583499938249588;0,013733599800616503;0,013652099936734885
500;0,021384800085797906;0,02225349983200431;0,021642274921759963
600;0,03149580000899732;0,047460699919611216;0,03717372502433136
700;0,043747499817982316;0,06657230015844107;0,05725854996126145
800;0,056212800089269876;0,0716468000318855;0,061989175039343536
900;0,06971010006964207;0,07117650005966425;0,07035872503183782
1000;0,0878804000094533;0,11054939986206591;0,09685982496012002
1100;0,10495020006783307;0,1215504000429064;0,11274922505253926
1200;0,12474510003812611;0,126603800104931;0,12548585003241897
1300;0,1473731999285519;0,1500535998493433;0,14917509991209954
1400;0,17461970006115735;0,1900913999415934;0,17935714998748153
1500;0,19698560005053878;0,20024509984068573;0,19867559999693185
1600;0,2233879000414163;0,22561519988812506;0,2243492750567384
1700;0,25868269987404346;0,25955770001746714;0,2589475499698892
1800;0,2840992999263108;0,28938600001856685;0,2859215749776922
1900;0,3177251999732107;0,3422421000432223;0,32850232505006716
2000;0,3523200999479741;0,3582534999586642;0,3559228000231087
