100;1,1299969628453255e-05;2,510007470846176e-05;1,5099940355867147e-05
200;2,269982360303402e-05;2,4800188839435577e-05;2,4124979972839355e-05
300;3,760005347430706e-05;3,869994543492794e-05;3,8124911952763796e-05
400;5,079992115497589e-05;5,279993638396263e-05;5,187495844438672e-05
500;6,500002928078175e-05;6,659980863332748e-05;6,572494748979807e-05
600;7,899990305304527e-05;8,430005982518196e-05;8,054997306317091e-05
700;9,280000813305378e-05;9,700004011392593e-05;9,407504694536328e-05
800;0,00010460009798407555;0,00010950001887977123;0,0001062500523403287
900;0,00011859997175633907;0,00012440001592040062;0,00012087495997548103
1000;0,00013039982877671719;0,00013349996879696846;0,00013147492427378893
1100;0,0001439000479876995;0,00016089994460344315;0,00014952494530007243
1200;0,00015709991566836834;0,0001610000617802143;0,000159099989105016
1300;0,00017090002074837685;0,00017619994468986988;0,00017287494847550988
1400;0,00018640002235770226;0,00019340007565915585;0,00018924998585134745
1500;0,00019859988242387772;0,0002079999540001154;0,00020237499848008156
1600;0,00021290010772645473;0,0002163001336157322;0,0002140250289812684
1700;0,00022559985518455505;0,00023199990391731262;0,00022762489970773458
1800;0,0002413000911474228;0,00024729990400373936;0,00024414999643340707
1900;0,000256099971011281;0,0002788999117910862;0,0002672499977052212
2000;0,00026730005629360676;0,0002723999787122011;0,00026947492733597755
