100;0,00018129986710846424;0,00020059989765286446;0,0001902749645523727
200;0,0004081998486071825;0,0004116999916732311;0,0004107499844394624
300;0,0008304000366479158;0,000893099932000041;0,0008557999972254038
400;0,0009752002079039812;0,0010058002080768347;0,000988700077868998
500;0,0012950000818818808;0,001587799983099103;0,0013745750184170902
600;0,0017029999289661646;0,0017904997803270817;0,0017353249131701887
700;0,002110099885612726;0,0021823998540639877;0,0021468749619089067
800;0,002473499858751893;0,0027689000125974417;0,0025535000022500753
900;0,002803900046274066;0,002929400186985731;0,00284770003054291
1000;0,003049700055271387;0,0038858000189065933;0,003311525040771812
1100;0,0036844999995082617;0,0037763998843729496;0,003719499974977225
1200;0,0037151998840272427;0,0037847000639885664;0,003752424963749945
1300;0,0043033999390900135;0,004413500195369124;0,004360824998002499
1400;0,004586300114169717;0,004675799980759621;0,00462452502688393
1500;0,005048499908298254;0,005318499868735671;0,0051612998940981925
1600;0,005359200062230229;0,005472599994391203;0,005402025068178773
1700;0,006505100056529045;0,0066448000725358725;0,006571350037120283
1800;0,005803700070828199;0,007477500010281801;0,006264325056690723
1900;0,006317300023511052;0,006514800013974309;0,006413549999706447
2000;0,007024999940767884;0,007279899902641773;0,0071523249498568475
