100;0,0004640000406652689;0,0004692000802606344;0,00046712509356439114
200;0,001036300091072917;0,0010774999391287565;0,0010517750051803887
300;0,0019423000048846006;0,0019747999031096697;0,0019555750186555088
400;0,0023101000115275383;0,0023479999508708715;0,0023320249747484922
500;0,003072099993005395;0,0031334999948740005;0,003090075042564422
600;0,003962199902161956;0,004019000101834536;0,003986024996265769
700;0,004921300103887916;0,004988300148397684;0,004947025096043944
800;0,005743500078096986;0,005820099962875247;0,005777175014372915
900;0,006249000085517764;0,007224299944937229;0,006527224963065237
1000;0,006712900009006262;0,006778599927201867;0,006746699975337833
1100;0,008186399936676025;0,008276400156319141;0,008222875010687858
1200;0,008363900007680058;0,008449299959465861;0,00840702501591295
1300;0,009794300189241767;0,009878999786451459;0,009824374981690198
1400;0,01042630011215806;0,010744200088083744;0,01052507502026856
1500;0,011650699889287353;0,011879900004714727;0,011761225003283471
1600;0,012416199781000614;0,012582499999552965;0,012487924948800355
1700;0,015020800055935979;0,015164999989792705;0,01510639995103702
1800;0,013188700191676617;0,013375400099903345;0,013256150064989924
1900;0,014450900023803115;0,01459669996984303;0,014524374972097576
2000;0,01607870007865131;0,016114700119942427;0,01609875005669892
